country,year,gender,age,share_first_quintile_inc,share_second_quintile_inc,share_third_quintile_inc,share_fourth_quintile_inc,share_fifth_quintile_inc,share_bottom50_inc,share_top10_pct_inc,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc,gini_coefficient,Pareto_tail_index_5pct,Pareto_tail_index_1pct,nobs_log_inc,mean_log_inc,std_log_inc,kelley_log_inc,crows_log_inc
CAN,2006,Female,35-44,4.3539233,10.748522,17.056705,24.371641,43.47324,22.842548,26.877163,16.630632,6.0083017,4.0299025,1.6863269,0.49086329,0.39291939,,,1672260.0,10.402283,0.85068983,-0.25966141,3.170006
CAN,2007,Female,35-44,4.3945742,10.782166,17.042311,24.348949,43.43663,22.914673,26.815359,16.611366,6.0049453,4.0348763,1.6916289,0.50043923,0.39203447,,,1645587.0,10.431393,0.84724236,-0.25735301,3.178297
CAN,2008,Female,35-44,4.4439297,10.823813,17.07349,24.438213,43.22411,23.024851,26.536646,16.289726,5.6894751,3.7462032,1.5211838,0.46929094,0.38947764,,,1617830.0,10.453049,0.84167135,-0.25156105,3.1626506
CAN,2009,Female,35-44,4.4431534,10.821874,17.105282,24.649691,42.983212,23.031151,26.098129,15.782527,5.2773147,3.3984234,1.3027772,0.35317567,0.38739574,,,1586580.0,10.475431,0.84107047,-0.2477234,3.1155152
CAN,2010,Female,35-44,4.5177817,10.901389,17.101849,24.609941,42.87088,23.195366,26.017317,15.725066,5.2385063,3.3549831,1.2608078,0.3416248,0.38529444,,,1569242.0,10.486065,0.83256161,-0.24172159,3.1240757
CAN,2011,Female,35-44,4.5479112,10.921215,17.06666,24.633825,42.834351,23.231455,25.97151,15.704174,5.2202725,3.3467662,1.2484423,0.34267208,0.38474485,,,1585019.0,10.494976,0.8303749,-0.23775071,3.1211362
CAN,2012,Female,35-44,4.6001682,11.021985,17.099039,24.646866,42.633717,23.409903,25.798859,15.569163,5.1202559,3.2468162,1.1889348,0.31562221,0.38211963,,,1586944.0,10.510529,0.8258605,-0.23673077,3.1477945
CAN,2013,Female,35-44,4.5915895,11.028484,17.090218,24.681591,42.6115,23.405823,25.756813,15.566621,5.0894542,3.2107985,1.1489418,0.2829009,0.38209462,,,1598288.0,10.528584,0.82756042,-0.23745468,3.1545861
CAN,2014,Female,35-44,4.6281419,11.092007,17.11137,24.686865,42.483631,23.52186,25.645979,15.502061,5.0910487,3.2151723,1.1460859,0.27734092,0.38045445,,,1619399.0,10.534446,0.82387275,-0.23783156,3.1624467
CAN,2015,Female,35-44,4.6579175,11.135693,17.104559,24.688414,42.416157,23.59313,25.637638,15.557816,5.1697092,3.2861514,1.1908077,0.29582745,0.37962776,,,1636271.0,10.547853,0.82042438,-0.23818141,3.1651754
CAN,2016,Female,35-44,4.6768022,11.221924,17.20369,24.790974,42.108181,23.749535,25.286255,15.224398,4.9122286,3.0583975,1.0499437,0.238464,0.37643239,,,1657531.0,10.549061,0.81757039,-0.2422552,3.1621823
CAN,1983,Male,35-44,5.6241789,13.931032,19.379927,24.46697,36.606262,28.656563,21.769547,13.155902,4.5131721,2.9712865,1.2014347,0.31916058,0.30978784,,,1403223.0,10.83771,0.75431287,-0.41638118,4.2028108
CAN,1984,Male,35-44,5.6958051,13.98122,19.382616,24.412758,36.536777,28.78434,21.80521,13.251713,4.6273875,3.0811846,1.2972095,0.39130005,0.3084884,,,1458138.0,10.853031,0.74892735,-0.4160825,4.2345428
CAN,1985,Male,35-44,5.7239022,13.980267,19.31506,24.26988,36.71888,28.784563,22.083286,13.559631,4.8894286,3.3048153,1.4141811,0.4149271,0.30977896,,,1500840.0,10.861109,0.74824989,-0.41394669,4.2977366
CAN,1986,Male,35-44,5.7052407,13.977877,19.345289,24.335617,36.644405,28.775721,21.965574,13.425278,4.7213397,3.1241872,1.2621893,0.33229864,0.30929491,,,1539954.0,10.854826,0.74806798,-0.41518983,4.2697039
CAN,1987,Male,35-44,5.644156,13.834033,19.148632,24.160923,37.218994,28.460932,22.612507,14.101864,5.3258367,3.6537862,1.5911068,0.44021702,0.31559548,,,1592500.0,10.852787,0.75300503,-0.41297704,4.2862687
CAN,1988,Male,35-44,5.7106814,13.656545,18.823118,23.808105,38.006577,28.205044,23.497639,14.951719,5.9657969,4.2085943,1.9652689,0.6406616,0.32227364,,,1656612.0,10.86752,0.74769664,-0.3881394,4.29457
CAN,1989,Male,35-44,5.6653423,13.528864,18.701368,23.778967,38.332508,27.95421,23.812017,15.250703,6.2447777,4.4679594,2.1729324,0.76329964,0.32623398,,,1709950.0,10.861892,0.7503708,-0.38044918,4.2625184
CAN,1990,Male,35-44,5.4984655,13.36934,18.708233,24.07777,38.352245,27.603834,23.511383,14.747578,5.6046243,3.855737,1.716212,0.55921572,0.32844621,,,1732014.0,10.828112,0.76188642,-0.37578896,4.1340947
CAN,1991,Male,35-44,5.0645161,12.976238,18.741516,24.385836,38.834961,26.771338,23.720606,14.815607,5.5972753,3.8588002,1.7431619,0.63131148,0.33860922,,,1731392.0,10.77125,0.79242265,-0.39621949,3.9410505
CAN,1992,Male,35-44,4.9069042,12.825844,18.831018,24.567579,38.874947,26.486839,23.67244,14.723983,5.5298247,3.789865,1.6412826,0.51915693,0.34132275,,,1748723.0,10.765296,0.80268884,-0.40860078,3.8368003
CAN,1993,Male,35-44,4.8475299,12.666078,18.615904,24.436344,39.437119,26.159653,24.271015,15.338888,6.1336575,4.3457279,2.0078411,0.64934438,0.34765813,,,1778753.0,10.75039,0.80688286,-0.40241402,3.8003378
CAN,1994,Male,35-44,4.9781766,12.629925,18.488388,24.314165,39.59576,26.211481,24.496962,15.55122,6.2407117,4.3940125,1.948285,0.55543911,0.34792551,,,1811428.0,10.769281,0.79687977,-0.38531506,3.7975419
CAN,1995,Male,35-44,5.0405002,12.583978,18.320002,24.138149,39.921459,26.128454,24.844475,15.858304,6.381649,4.4697757,1.948355,0.5436824,0.35005894,,,1847359.0,10.766373,0.79268599,-0.36763874,3.8325326
CAN,1996,Male,35-44,4.9809961,12.388477,18.068691,23.884674,40.681385,25.748465,25.692961,16.715603,7.0963421,5.0812364,2.2936592,0.6189419,0.35804117,,,1867551.0,10.761258,0.79870141,-0.35823709,3.849458
CAN,1997,Male,35-44,4.9711413,12.166892,17.668139,23.523037,41.674728,25.325224,26.832882,17.845495,7.99019,5.8417916,2.7412589,0.78781193,0.36769465,,,1903086.0,10.773159,0.80095518,-0.33681059,3.8634562
CAN,1998,Male,35-44,5.015758,12.062958,17.408386,23.203808,42.313763,25.148621,27.515856,18.462614,8.3609362,6.1275454,2.9396722,0.85215914,0.37272191,,,1916562.0,10.791923,0.79952544,-0.31541783,3.916949
CAN,1999,Male,35-44,5.0426722,11.987931,17.235552,22.98472,42.753914,25.01717,28.036642,18.987223,8.7529669,6.4618783,3.1753411,0.98780429,0.37645608,,,1931988.0,10.803301,0.79847926,-0.30346465,3.9545629
CAN,2000,Male,35-44,4.9389014,11.677146,16.770189,22.475763,44.140705,24.37701,29.655079,20.634777,10.092852,7.6398091,3.9516282,1.3291612,0.39078125,,,1929166.0,10.815052,0.8075965,-0.2878648,4.003274
CAN,2001,Male,35-44,4.893353,11.619779,16.725643,22.541883,44.223892,24.237127,29.585443,20.389757,9.616703,7.1501374,3.5300696,1.0556017,0.3916873,,,1910370.0,10.810237,0.81386763,-0.27761182,3.9933319
CAN,2002,Male,35-44,4.8629017,11.68657,16.937155,22.90354,43.612858,24.364164,28.730711,19.42631,8.7015171,6.3359027,3.0162749,0.9144851,0.38630387,,,1867645.0,10.801625,0.81686991,-0.28493237,3.9157364
CAN,2003,Male,35-44,4.815793,11.654821,16.968233,23.008591,43.554459,24.289766,28.583591,19.264458,8.5826397,6.2284007,2.9515462,0.9143514,0.38645986,,,1832787.0,10.79425,0.82259071,-0.28874207,3.8933752
CAN,2004,Male,35-44,4.7644596,11.57733,16.85673,22.902514,43.902462,24.107351,28.980621,19.664351,8.9035063,6.4914842,3.0918176,0.92982286,0.39029667,,,1816129.0,10.806774,0.82746667,-0.28584519,3.9150712
CAN,2005,Male,35-44,4.7457476,11.463647,16.712097,22.825722,44.254929,23.902973,29.342346,20.014076,9.1673899,6.7076697,3.2015998,0.98902386,0.3940447,,,1795492.0,10.819492,0.82871324,-0.27816936,3.8931856
CAN,2006,Male,35-44,4.7410026,11.360948,16.540619,22.629137,44.733864,23.709887,29.926935,20.618893,9.6802168,7.1587882,3.4738729,1.0798599,0.3987619,,,1756357.0,10.841682,0.83001387,-0.26873744,3.908834
CAN,2007,Male,35-44,4.7950697,11.351203,16.496159,22.61441,44.746113,23.733179,29.904602,20.525255,9.5247669,7.0152869,3.364948,1.0208672,0.39817125,,,1727289.0,10.862271,0.82528901,-0.25686291,3.899518
CAN,2008,Male,35-44,4.8031416,11.382586,16.652262,22.928244,44.23555,23.834934,29.161858,19.637657,8.6108522,6.1993265,2.854564,0.83330446,0.39334458,,,1705120.0,10.872604,0.82495213,-0.25660682,3.8312604
CAN,2009,Male,35-44,4.6362848,11.290393,16.80904,23.403383,43.864597,23.617886,28.502527,18.857178,7.8415589,5.5310302,2.448406,0.70366871,0.39239082,,,1664197.0,10.848027,0.83702993,-0.27154589,3.7157705
CAN,2010,Male,35-44,4.7254176,11.316164,16.808142,23.347321,43.806721,23.734999,28.489492,18.864555,7.8725057,5.5589814,2.4855103,0.71880674,0.39089137,,,1649862.0,10.864005,0.82779574,-0.26492307,3.7001452
CAN,2011,Male,35-44,4.8215075,11.342712,16.801863,23.313564,43.723843,23.85553,28.442841,18.815828,7.7877283,5.4858665,2.443923,0.72195995,0.38912782,,,1678798.0,10.875896,0.82010299,-0.25619635,3.7017217
CAN,2012,Male,35-44,4.9269977,11.432044,16.864664,23.412424,43.36544,24.084667,27.978695,18.276157,7.2801023,5.0492334,2.1876261,0.62406319,0.38438281,,,1686107.0,10.895687,0.81305271,-0.24324578,3.7077053
CAN,2013,Male,35-44,4.9270077,11.416497,16.878035,23.506535,43.273933,24.064228,27.817345,18.064781,7.0356464,4.8137188,2.0044174,0.53096128,0.38367903,,,1706631.0,10.911355,0.81481034,-0.24080805,3.6889458
CAN,2014,Male,35-44,4.9423442,11.395209,16.849663,23.435978,43.378162,24.048618,27.959095,18.225418,7.1757898,4.9480119,2.1390388,0.620058,0.38451818,,,1729072.0,10.918561,0.8135131,-0.2375937,3.6915963
CAN,2015,Male,35-44,4.9576306,11.412646,16.837294,23.335499,43.461517,24.078152,28.137608,18.478136,7.5068002,5.2767792,2.3882358,0.74963498,0.38513714,,,1739679.0,10.917844,0.8100934,-0.24108709,3.6951754
CAN,2016,Male,35-44,5.0302448,11.593914,17.099794,23.651327,42.626862,24.459093,27.15943,17.450056,6.6187181,4.4886413,1.869886,0.54854786,0.37640253,,,1754511.0,10.902702,0.80418122,-0.24696267,3.684305
CAN,1983,Female,45-55,4.6858239,11.001106,17.8557,25.19503,41.273788,23.685936,24.632895,14.347025,4.0541887,2.4658606,0.89271116,0.24832806,0.3705565,,,726083.0,10.135633,0.81116712,-0.27877343,3.0125196
CAN,1984,Female,45-55,4.6881895,10.980883,17.820707,25.128181,41.387653,23.6537,24.610298,14.295449,4.0672474,2.4887946,0.90243924,0.2531158,0.3711127,,,754623.0,10.150361,0.81139249,-0.27227023,3.0021949
CAN,1985,Female,45-55,4.6142516,10.945307,17.801914,25.128387,41.527599,23.525812,24.736755,14.430182,4.2080688,2.6071911,0.9624629,0.25926179,0.37327313,,,783278.0,10.15995,0.81883216,-0.28031984,3.0169744
CAN,1986,Female,45-55,4.5746961,10.954273,17.794697,25.11301,41.566818,23.516556,24.769278,14.438706,4.221621,2.6071272,0.92470533,0.23483035,0.37384611,,,824412.0,10.171813,0.82075125,-0.28064233,3.0115623
CAN,1987,Female,45-55,4.5085034,10.886162,17.722033,24.978655,41.914967,23.351254,25.094427,14.753597,4.5572929,2.9125185,1.1313581,0.31869742,0.37744623,,,874602.0,10.187565,0.82752883,-0.2774196,3.0208137
CAN,1988,Female,45-55,4.5724654,10.959029,17.681831,24.714266,42.08279,23.502102,25.369522,15.127563,4.9163184,3.2256038,1.3160332,0.38166654,0.37768048,,,932407.0,10.217314,0.82187593,-0.27719495,3.0805755
CAN,1989,Female,45-55,4.6207423,11.03835,17.699257,24.772829,41.875729,23.67465,25.261436,15.093101,4.9656167,3.2893338,1.3953972,0.43510383,0.3755087,,,982308.0,10.239855,0.81740034,-0.27706882,3.0793192
CAN,1990,Female,45-55,4.6207719,11.043633,17.725266,24.95635,41.659008,23.66151,24.858768,14.625817,4.5225549,2.8966012,1.1524549,0.33164355,0.37366405,,,1043513.0,10.260299,0.81824785,-0.27325851,3.0328178
CAN,1991,Female,45-55,4.4978166,10.910384,17.792187,25.034786,41.782166,23.429396,24.815674,14.465929,4.3499627,2.7334816,1.0412958,0.29248071,0.37604329,,,1097958.0,10.261101,0.82984746,-0.27576661,3.0089381
CAN,1992,Female,45-55,4.4627395,10.921761,17.864973,25.133286,41.620827,23.455662,24.633133,14.250655,4.1970716,2.6090546,0.9573822,0.25790206,0.37498873,,,1150994.0,10.304418,0.8332324,-0.2822282,2.9903929
CAN,1993,Female,45-55,4.4873624,11.012777,17.919645,25.081549,41.500912,23.622955,24.574383,14.222008,4.2641888,2.6936314,1.048386,0.31420627,0.37329102,,,1204617.0,10.319266,0.83083665,-0.29010683,3.0116129
CAN,1994,Female,45-55,4.5818553,11.164347,17.985935,25.060816,41.208721,23.927395,24.350266,14.139516,4.3168769,2.7454603,1.0842918,0.32177603,0.36939263,,,1253645.0,10.349142,0.82218271,-0.29039505,3.0291655
CAN,1995,Female,45-55,4.6511364,11.244768,17.990589,25.067404,41.05064,24.092112,24.294138,14.169053,4.409009,2.8138566,1.0861553,0.30546972,0.36733627,,,1306974.0,10.360129,0.8141163,-0.29071063,3.0195203
CAN,1996,Female,45-55,4.6531043,11.257529,17.987209,24.970684,41.136806,24.109198,24.464602,14.393323,4.6735158,3.0650587,1.2688611,0.38340431,0.3681055,,,1356101.0,10.368727,0.8141458,-0.29617384,3.0322928
CAN,1997,Female,45-55,4.6957994,11.340067,17.900026,24.861155,41.221352,24.205957,24.628902,14.662237,5.0010324,3.3399203,1.4236372,0.42008811,0.3681882,,,1415400.0,10.379074,0.81097567,-0.29097986,3.101301
CAN,1998,Female,45-55,4.695056,11.305924,17.76189,24.706676,41.534096,24.117111,25.005903,15.032873,5.2460117,3.5303798,1.5157038,0.46428803,0.3709285,,,1478488.0,10.400696,0.81362855,-0.28619248,3.1329379
CAN,1999,Female,45-55,4.7400022,11.335394,17.693354,24.650654,41.582569,24.164814,25.207291,15.344633,5.520668,3.7706084,1.681299,0.52828473,0.3712455,,,1561386.0,10.419498,0.81024021,-0.28152373,3.1606073
CAN,2000,Female,45-55,4.6882081,11.181379,17.370598,24.523689,42.238956,23.815166,25.645187,15.731525,5.8707938,4.07411,1.8787647,0.5938397,0.37771726,,,1648080.0,10.439776,0.81895286,-0.26226342,3.1425192
CAN,2001,Female,45-55,4.7656293,11.289898,17.443153,24.27976,42.224991,24.048117,25.931107,16.115961,6.088872,4.2112212,1.8962342,0.60564065,0.3763136,,,1714816.0,10.44302,0.81148154,-0.2714361,3.2243888
CAN,2002,Female,45-55,4.7366385,11.237132,17.359299,24.250931,42.419807,23.930094,26.030781,16.096815,5.9609118,4.0880942,1.7950991,0.5445407,0.37810078,,,1754239.0,10.45471,0.81551224,-0.2597757,3.2288008
CAN,2003,Female,45-55,4.7120304,11.219994,17.335556,24.202042,42.535191,23.874952,26.141714,16.159769,5.9702287,4.0794678,1.7927427,0.55385345,0.3791948,,,1801383.0,10.45748,0.81876659,-0.25677589,3.252929
CAN,2004,Female,45-55,4.7185502,11.162215,17.193178,24.054371,42.873844,23.758316,26.466335,16.462326,6.1652393,4.2385631,1.885036,0.57339627,0.38211685,,,1865032.0,10.470913,0.82108372,-0.24855812,3.2816641
CAN,2005,Female,45-55,4.708353,11.12111,17.011337,23.896519,43.26683,23.62179,26.971785,16.953556,6.5397091,4.5555477,2.0702612,0.63309062,0.38575885,,,1914427.0,10.479652,0.82059795,-0.23645154,3.3077888
CAN,2006,Female,45-55,4.7138166,11.093197,16.924044,23.75272,43.520184,23.552494,27.286604,17.347746,6.888196,4.8555136,2.2679112,0.74302167,0.38802975,,,1967071.0,10.500793,0.82105434,-0.23274954,3.3376687
CAN,2007,Female,45-55,4.7623,11.10232,16.892611,23.655293,43.596378,23.604969,27.367956,17.442293,6.919117,4.8607316,2.2293715,0.7076028,0.38801825,,,2015280.0,10.525834,0.81740344,-0.2316106,3.3467715
CAN,2008,Female,45-55,4.8275237,11.168039,16.860807,23.663198,43.481895,23.73805,27.227348,17.23098,6.6400537,4.5885391,2.0445423,0.64375192,0.38590086,,,2047996.0,10.543868,0.81162494,-0.21704671,3.3576019
CAN,2009,Female,45-55,4.8075051,11.141345,16.908613,23.880249,43.264359,23.702648,26.807287,16.701244,6.0967712,4.0942731,1.6942457,0.47089702,0.3841725,,,2039007.0,10.561542,0.81370628,-0.2160469,3.3095384
CAN,2010,Female,45-55,4.8957329,11.211781,16.868248,23.779928,43.246292,23.848272,26.849537,16.776789,6.1443758,4.127636,1.7070283,0.4771269,0.38278511,,,2016257.0,10.57126,0.8050555,-0.20635201,3.3233497
CAN,2011,Female,45-55,4.9013224,11.175151,16.789619,23.793802,43.343796,23.777826,26.927469,16.868555,6.2028794,4.1644616,1.713294,0.4727568,0.38390008,,,2015914.0,10.578601,0.80526358,-0.19961452,3.3128917
CAN,2012,Female,45-55,4.9764805,11.245726,16.781837,23.724964,43.274281,23.925755,26.926359,16.898958,6.2070727,4.1617765,1.7119437,0.48203248,0.38225302,,,1991551.0,10.592751,0.79961103,-0.19513842,3.3540344
CAN,2013,Female,45-55,4.9439468,11.211027,16.733458,23.766418,43.348068,23.836052,27.00478,16.985659,6.2434592,4.1917825,1.7327514,0.50698465,0.38359353,,,1975043.0,10.612828,0.80364478,-0.19891259,3.345675
CAN,2014,Female,45-55,4.9736338,11.217998,16.691309,23.757793,43.36195,23.849783,27.041994,17.094913,6.3873448,4.3141913,1.8154496,0.54035538,0.38366324,,,1961503.0,10.62185,0.80148077,-0.19773525,3.3387792
CAN,2015,Female,45-55,4.9922919,11.225293,16.61915,23.732822,43.432785,23.837105,27.186476,17.308464,6.5923963,4.4847116,1.9048437,0.56680608,0.38440225,,,1935494.0,10.639099,0.79985887,-0.19612737,3.3401084
CAN,2016,Female,45-55,5.0479774,11.328078,16.718697,23.93166,43.00053,24.044935,26.681095,16.796701,6.081759,4.0177555,1.576952,0.39879349,0.37977615,,,1906688.0,10.646298,0.79648572,-0.19821838,3.3507495
CAN,1983,Male,45-55,5.4654269,13.279341,18.402494,23.647705,39.212109,27.360506,24.404505,15.503203,6.0663481,4.2123489,1.8297722,0.4760468,0.33558977,,,1059441.0,10.844022,0.7715376,-0.3529852,4.2797036
CAN,1984,Male,45-55,5.4992924,13.271681,18.376259,23.577543,39.282196,27.377081,24.61108,15.803954,6.4149055,4.5426965,2.0732336,0.61628574,0.3363218,,,1074608.0,10.864334,0.76932949,-0.35442144,4.2895927
CAN,1985,Male,45-55,5.5168743,13.278109,18.33658,23.492418,39.380058,27.386944,24.800341,16.064249,6.6665363,4.7523675,2.1848476,0.58211213,0.33708841,,,1083052.0,10.88052,0.76885003,-0.35219634,4.3220134
CAN,1986,Male,45-55,5.564579,13.35574,18.439537,23.597256,39.050392,27.556093,24.437805,15.688054,6.2610674,4.3552184,1.8958426,0.51474428,0.33341214,,,1100866.0,10.887606,0.76530951,-0.35388926,4.3054438
CAN,1987,Male,45-55,5.5190816,13.215047,18.174215,23.26512,39.877235,27.18792,25.477942,16.828413,7.3243256,5.2982316,2.5036931,0.750498,0.34218892,,,1131737.0,10.900592,0.77175963,-0.35244456,4.3729544
CAN,1988,Male,45-55,5.5186558,12.954951,17.790125,22.808134,40.934299,26.796408,26.738518,18.13175,8.4116545,6.2463465,3.1184218,0.9831357,0.35212964,,,1172020.0,10.926908,0.77004981,-0.33270174,4.380652
CAN,1989,Male,45-55,5.52355,12.89208,17.748825,22.783533,41.057755,26.706364,26.87706,18.286461,8.5124655,6.309411,3.115597,0.98689854,0.35351428,,,1204969.0,10.934612,0.77056128,-0.32946226,4.3789177
CAN,1990,Male,45-55,5.4314318,12.85813,17.862459,23.213476,40.637268,26.639088,26.153818,17.376331,7.5403705,5.4196634,2.5202937,0.74873132,0.35085022,,,1248973.0,10.913844,0.77781594,-0.3280561,4.2620382
CAN,1991,Male,45-55,5.0426822,12.597875,17.974758,23.594248,40.799267,25.989534,26.082428,17.186199,7.3237882,5.2432165,2.4204245,0.74762923,0.35739893,,,1289481.0,10.871277,0.80698854,-0.35330355,4.0898137
CAN,1992,Male,45-55,4.8644018,12.527219,18.152925,23.81506,40.64534,25.813082,25.801456,16.865538,7.0820932,5.0358448,2.3017762,0.68012077,0.35813329,,,1331929.0,10.873651,0.81847906,-0.37457249,3.9905126
CAN,1993,Male,45-55,4.8084273,12.393484,18.005505,23.727045,41.068195,25.542439,26.308298,17.444382,7.7034063,5.6127658,2.6990597,0.81965214,0.36338913,,,1378348.0,10.865923,0.82236165,-0.37607798,3.962858
CAN,1994,Male,45-55,4.85218,12.332059,17.921404,23.619045,41.279953,25.478039,26.608269,17.758135,7.9209914,5.7561455,2.7404928,0.83835012,0.36507359,,,1423168.0,10.883793,0.81709355,-0.36777493,3.953661
CAN,1995,Male,45-55,4.9213061,12.305164,17.820623,23.462433,41.494778,25.478956,26.890697,18.053919,8.0625505,5.8124566,2.6771894,0.74370599,0.36625043,,,1470277.0,10.886341,0.81197768,-0.35721225,3.9806561
CAN,1996,Male,45-55,4.8449702,12.134366,17.612698,23.273594,42.139111,25.127705,27.617994,18.797716,8.6907997,6.3314481,2.9252062,0.84188902,0.37340701,,,1513272.0,10.880709,0.81874579,-0.35326478,3.9819508
CAN,1997,Male,45-55,4.7964921,11.870066,17.23192,22.863111,43.242626,24.616999,28.932966,20.15173,9.8804302,7.389874,3.6343195,1.1294645,0.38469893,,,1567034.0,10.88652,0.82200396,-0.3408545,3.9999979
CAN,1998,Male,45-55,4.7929459,11.724281,16.965212,22.599373,43.921783,24.355316,29.639217,20.787344,10.254463,7.6870289,3.7890978,1.1710171,0.39081079,,,1618642.0,10.900296,0.82337683,-0.32078543,4.0170541
CAN,1999,Male,45-55,4.8773341,11.719019,16.891441,22.518576,43.997639,24.405455,29.704285,20.829462,10.208359,7.6176233,3.6801829,1.0489436,0.39049792,,,1685771.0,10.909896,0.81823772,-0.30865419,4.0347619
CAN,2000,Male,45-55,4.8143611,11.424777,16.493479,22.078785,45.192707,23.854967,31.126087,22.323992,11.527135,8.789053,4.4777246,1.3429347,0.40289122,,,1754642.0,10.917923,0.822321,-0.29472214,4.0550976
CAN,2001,Male,45-55,4.7875199,11.29138,16.298231,21.944822,45.681278,23.595272,31.532898,22.581623,11.486447,8.6872187,4.3803353,1.3506196,0.4074173,,,1809795.0,10.910046,0.82648414,-0.27585316,4.0620117
CAN,2002,Male,45-55,4.7921004,11.328884,16.384031,22.196331,45.301655,23.674036,30.94418,21.865927,10.77917,8.0511608,3.9050238,1.126224,0.40375206,,,1832303.0,10.907514,0.82789183,-0.27086824,4.0109949
CAN,2003,Male,45-55,4.771296,11.288644,16.362003,22.236504,45.343159,23.608974,30.922766,21.820314,10.712301,7.9743142,3.8997052,1.1128263,0.40446386,,,1869213.0,10.901467,0.83097893,-0.26886538,3.9991195
CAN,2004,Male,45-55,4.723011,11.1426,16.179159,22.042297,45.914452,23.309059,31.587673,22.517645,11.323208,8.4941864,4.1921434,1.2747395,0.41058463,,,1923660.0,10.914117,0.83514583,-0.26361448,4.0094714
CAN,2005,Male,45-55,4.6762195,10.922306,15.814255,21.674381,46.913776,22.879879,32.689407,23.63801,12.231869,9.2435026,4.5764923,1.3939233,0.42052308,,,1969616.0,10.925539,0.83917129,-0.24656023,4.0014844
CAN,2006,Male,45-55,4.6465421,10.769816,15.571795,21.387522,47.625511,22.581678,33.515476,24.471809,12.862051,9.7432117,4.8246951,1.4053642,0.42748326,,,2010342.0,10.940293,0.84163076,-0.23444147,4.0266724
CAN,2007,Male,45-55,4.6616268,10.68575,15.437261,21.269447,47.946796,22.446203,33.806377,24.661922,12.933008,9.8062773,4.8733883,1.4340496,0.43010581,,,2054299.0,10.954135,0.83983803,-0.21723972,4.0183511
CAN,2008,Male,45-55,4.68892,10.766412,15.632514,21.644592,47.268658,22.635141,32.816608,23.465919,11.747997,8.8024721,4.3403344,1.3512679,0.42323378,,,2085649.0,10.958287,0.83873087,-0.2124498,3.9604344
CAN,2009,Male,45-55,4.5658531,10.782213,15.87019,22.171518,46.612141,22.621874,31.750698,22.190214,10.389581,7.6015673,3.5878203,1.0937656,0.4183352,,,2064102.0,10.929562,0.84921175,-0.22635573,3.8595281
CAN,2010,Male,45-55,4.6196132,10.78279,15.841055,22.109438,46.65139,22.658747,31.823425,22.26403,10.558281,7.7724919,3.7123666,1.0770721,0.41820362,,,2041579.0,10.942962,0.84311807,-0.22007273,3.8551266
CAN,2011,Male,45-55,4.6618242,10.760265,15.796433,22.050077,46.73217,22.657541,31.95393,22.394182,10.591105,7.7977839,3.7463739,1.1218375,0.41859528,,,2049106.0,10.951811,0.83904392,-0.21149577,3.8582046
CAN,2012,Male,45-55,4.7606673,10.853194,15.876233,22.212019,46.298805,22.88418,31.367065,21.685581,9.8749132,7.1334491,3.2982254,0.95792228,0.41321036,,,2028518.0,10.96771,0.833606,-0.19980019,3.8391633
CAN,2013,Male,45-55,4.7552037,10.839661,15.905986,22.295614,46.206108,22.871965,31.196503,21.489395,9.6750727,6.965673,3.2000968,0.90980053,0.41247988,,,2016467.0,10.984051,0.8353821,-0.20069848,3.812783
CAN,2014,Male,45-55,4.7413216,10.770103,15.824722,22.187258,46.477871,22.745701,31.546452,21.87653,10.016886,7.2588158,3.3667998,1.000806,0.41538855,,,2005278.0,10.991652,0.83606923,-0.19611089,3.8103676
CAN,2015,Male,45-55,4.7145739,10.684271,15.685157,21.960167,46.957573,22.571842,32.186733,22.58275,10.660827,7.813735,3.6637208,1.0906384,0.42025545,,,1974836.0,10.994888,0.83647394,-0.19384296,3.8241858
CAN,2016,Male,45-55,4.8239417,10.944675,16.072994,22.460844,45.699429,23.119411,30.656635,20.911673,9.1313066,6.4722624,2.8443868,0.76527452,0.40698153,,,1936859.0,10.984634,0.82863837,-0.19928934,3.7974684
DKK,1987,Female,25-34,7.5919133,15.375521,20.66141,24.752711,31.618444,32.734139,17.552028,9.737144300000001,2.4514853,1.351561,0.34118383,0.04800644,0.2429323,,,305004.0,12.200312,0.55099905,-0.4517938554516487,3.591199492004238
DKK,1988,Female,25-34,7.4393103,15.379461,20.73909,24.766655,31.675484,32.623736,17.604236,9.779454599999999,2.4715183,1.3601697,0.34166152,0.05051319,0.24474958,,,304276.0,12.21563,0.5592885900000001,-0.4623211852229723,3.62537214447195
DKK,1989,Female,25-34,7.2286901,15.38734,20.87392,24.731345,31.778705,32.503998,17.736769,9.886188900000001,2.5084078,1.3876668,0.36033849,0.06048895,0.24729525,,,301643.0,12.204696,0.5683850499999999,-0.482810844211904,3.66607509521779
DKK,1990,Female,25-34,6.9992797,15.42832,21.065873,24.740991,31.765536,32.43145,17.737812,9.876273599999999,2.4976398,1.375702,0.35070438,0.05405228,0.2489079,,,304425.0,12.210768,0.57749879,-0.5039414100020549,3.710778711249126
DKK,1991,Female,25-34,6.7623235,15.236738,21.15746,24.88181,31.961667,32.031945,17.8477,9.933376600000001,2.5020168,1.3709014,0.34652472,0.04988571,0.25374342,,,302621.0,12.204438,0.58763466,-0.5072215803652393,3.581744558798726
